8067.06
8065.82
8065.28
8065.5
8066.51
8068.33
8070.99
8074.5
8078.84
8084.01
8090
8096.79
8104.37
8112.71
8121.81
8131.66
8142.27
8153.64
8165.79
8178.75
8192.53
8207.16
8222.69
8239.12
8256.49
8274.8
8294.07
8314.27
8335.38
8357.36
8380.16
8403.7
8427.91
8452.68
8477.92
8503.51
8529.34
8555.31
8581.3
8607.22
8632.98
8658.49
8683.69
8708.54
8732.99
8757.01
8780.6
8803.76
8826.48
8848.79
8870.7
8892.23
8913.41
8934.26
8954.8
8975.05
8995.01
9014.71
9034.15
9053.35
9072.31
9091.06
9109.61
9127.98
9146.2
9164.29
9182.31
9200.29
9218.27
9236.32
9254.48
9272.79
9291.32
9310.09
9329.14
9348.5
9368.18
9388.17
9408.47
9429.06
9449.89
9470.93
9492.12
9513.4
9534.72
9556.02
9577.24
9598.32
9619.22
9639.89
9660.31
9680.46
9700.33
9719.9
9739.2
9758.22
9776.99
9795.53
9813.84
9831.97
9849.91
9867.68
9885.3
9902.77
9920.08
9937.24
9954.23
9971.05
9987.67
10004.1
10020.3
10036.3
10052.1
10067.7
10083
10098.2
10113.1
10127.9
10142.6
10157.1
10171.6
10186
10200.3
10214.6
10228.9
10243.2
10257.5
10271.8
10286.1
10300.4
10314.8
10329.1
10343.4
10357.6
10371.9
10386.1
10400.2
10414.4
10428.5
10442.7
10456.8
10471
10485.2
10499.5
10513.9
10528.3
10542.8
10557.4
10572
10586.7
10601.4
10616.1
10630.8
10645.3
10659.8
10674
10688.1
10702
10715.7
10729.1
10742.2
10755.1
10767.8
10780.3
10792.5
10804.6
10816.5
10828.4
10840.1
10851.7
10863.4
10874.9
10886.5
10897.9
10909.4
10920.7
10932
10943.2
10954.2
10965
10975.7
10986.2
10996.4
11006.5
11016.3
11025.9
11035.3
11044.5
11053.6
11062.4
11071.1
11079.7
11088.1
11096.3
11104.3
11112.1
11119.7
11126.9
11133.9
11140.4
11146.4
11151.9
11156.9
11161.2
11164.9
11167.9
11170.3
11171.9
11173
11173.3
11173.1
11172.4
11171.2
11169.6
11167.7
11165.5
11163.1
11160.5
11157.9
11155.2
11152.5
11149.7
11147
11144.2
11141.3
11138.4
11135.4
11132.2
11128.9
11125.4
11121.8
11117.9
11113.9
11109.7
11105.3
11100.8
11096.2
11091.5
11086.8
11082.1
11077.5
11072.9
11068.4
11063.9
11059.5
11055.1
11050.7
11046.2
11041.7
11037.1
11032.3
11027.3
11022.1
11016.7
11011
11005.2
10999.2
10993
10986.8
10980.5
10974.3
10968.2
10962.3
10956.7
10951.3
10946.3
10941.6
10937.2
10933
10929.1
10925.4
10921.7
10918.1
10914.3
10910.4
10906.3
10901.8
10897.1
10892
10886.7
10881
10875.2
10869.2
10863.2
10857.2
10851.4
10845.9
10840.7
10835.9
10831.6
10827.8
10824.3
10821.2
10818.4
10815.7
10813
10809.9
10806.4
10802.2
10797
10790.6
10782.8
10773.5
10762.4
10749.7
10735.1
10718.9
10701.1
10682
10661.7
10640.7
10619.3
10597.9
10576.9
10556.9
10538.1
10521.1
10506.1
10493.5
10483.5
10476.3
10471.9
10470.3
10471.4
10475
10480.9
10488.9
10498.5
10509.4
10521.2
10533.5
10546
10558.3
10570.2
10581.3
10591.5
10600.5
10608.3
10614.7
10619.7
10623.4
10625.7
10626.7
10626.5
10625.1
10622.7
10619.4
10615.3
10610.5
10605.1
10599.2
10592.8
10586.2
10579.3
10572.3
10565.2
10558.2
10551.3
10544.7
10538.4
10532.5
10527.2
10522.6
10518.8
10515.7
10513.6
10512.4
10512.2
10513
10514.6
10517.1
10520.4
10524.4
10528.8
10533.7
10538.8
10544.1
10549.3
10554.3
10559.1
10563.6
10567.6
10571.1
10574.1
10576.5
10578.5
10580
10581.1
10581.8
10582.1
10582.3
10582.3
10582.2
10582
10581.8
10581.6
10581.4
10581.3
10581.1
10581
10580.7
10580.4
